,score_Pluripotency,score_Post-implantation_Epiblast,score_Extraembryonic_Endoderm,score_Neuroectoderm,dominant_signature,leiden_sig,leiden_cell_type
93,3.2410487810770667,-1.1397425532341003,-0.29924823443094883,-0.12115650465994188,Pluripotency,0,Pluripotency
94,2.3902485847473143,-0.9501752853393555,0.0,0.0,Pluripotency,0,Pluripotency
95,0.2608148574829101,0.7824445724487304,-1.3040742874145508,-0.5927610397338867,Post-implantation_Epiblast,0,Pluripotency
96,0.9210440635681152,0.0,0.0,-1.5350734392801921,Pluripotency,2,Post-implantation Epiblast
97,2.910992447535197,1.2740287661552427,-1.5234177589416504,-2.939565420150757,Pluripotency,0,Pluripotency
98,2.3738608996073403,-1.7659212350845337,0.632176685333252,-1.2365301450093586,Pluripotency,0,Pluripotency
99,-1.2237319946289062,-0.26193757057189937,0.7014015197753907,0.6376377452503551,Extraembryonic_Endoderm,0,Pluripotency
100,3.6626739501953125,-1.7682267427444458,0.6726633071899414,-2.3576356569925943,Pluripotency,0,Pluripotency
101,1.7751430511474608,-0.1753503799438476,0.0,0.7006102475253019,Pluripotency,0,Pluripotency
102,3.078270745277405,0.5318696379661558,-0.8236648082733153,-1.8611429062756626,Pluripotency,0,Pluripotency
103,1.746404838562012,0.7014015197753907,0.7014015197753907,-0.5313647877086293,Pluripotency,3,Pluripotency
104,2.5618447462717695,0.4119395613670349,-1.3386683464050293,-1.2231980164845784,Pluripotency,0,Pluripotency
105,3.0774935722351073,0.0,0.0,-1.2365301450093586,Pluripotency,0,Pluripotency
106,5.10503470102946,-1.6634369611740112,0.06982185045878109,-1.248874346415202,Pluripotency,0,Pluripotency
107,0.5536217212677004,-0.18162825107574465,0.7265130043029785,0.0,Extraembryonic_Endoderm,0,Pluripotency
108,5.4264020919799805,-1.5303739309310913,-0.4080997149149578,-0.579091180454601,Pluripotency,0,Pluripotency
109,3.006912310918172,-1.679130733013153,1.3720028877258301,-1.02798597017924,Pluripotency,0,Pluripotency
110,4.40842038790385,-0.15947064161300661,-0.5406381130218506,-3.189412832260132,Pluripotency,0,Pluripotency
111,2.5194890022277834,-0.25691329240798955,-0.45423631668090825,0.0,Pluripotency,0,Pluripotency
112,2.5619388262430824,0.30981440544128414,0.6439350605010986,-1.0732251008351643,Pluripotency,0,Pluripotency
113,5.08559103012085,-1.8162825107574463,0.0,-1.2108550071716309,Pluripotency,0,Pluripotency
114,1.0585088411966959,0.7419180870056152,-1.8466167449951172,-1.2365301450093586,Pluripotency,0,Pluripotency
115,1.635155979792277,0.6908754825592041,-1.1514591375986736,-0.6913466164560028,Pluripotency,0,Pluripotency
116,3.1889399210611984,-0.15804417133331294,0.7014015197753907,-1.2365301450093586,Pluripotency,0,Pluripotency
117,3.54291353225708,1.2353046417236326,-1.15999968846639,-2.357253074645996,Pluripotency,0,Pluripotency
118,2.4336084365844726,0.0,-1.3520046869913738,0.0,Pluripotency,0,Pluripotency
119,2.5365104198455812,-0.1625947237014771,-1.7484124978383384,0.0,Pluripotency,0,Pluripotency
120,2.4336084365844726,-1.0140035152435303,0.0,-1.3520046869913738,Pluripotency,0,Pluripotency
121,3.129778289794922,-1.9561114311218262,-1.3040742874145508,0.0,Pluripotency,0,Pluripotency
122,2.545814323425293,-0.1753503799438476,-1.1690025329589844,0.0,Pluripotency,0,Pluripotency
123,0.27040093739827475,-1.0140035152435303,0.8112028121948243,0.0,Extraembryonic_Endoderm,0,Pluripotency
124,2.3661455631256105,0.0,-0.35602520306905105,-1.3311508496602376,Pluripotency,0,Pluripotency
125,4.282085609436035,-1.1697233319282532,0.0,-1.2319664160410564,Pluripotency,0,Pluripotency
126,1.0828099886576334,-0.9501752853393555,0.7601402282714844,0.0,Pluripotency,0,Pluripotency
127,4.4226915041605634,-0.9740549564361572,-0.033472188313802054,-2.0876998901367188,Pluripotency,0,Pluripotency
128,2.450229263305664,-0.23831380605697627,0.6813544750213623,0.0,Pluripotency,0,Pluripotency
129,5.634876251220703,-2.7162894010543823,0.0,-1.1077817281087239,Pluripotency,0,Pluripotency
130,2.4166284561157227,-0.9780557155609131,0.0,-1.3040742874145508,Pluripotency,2,Post-implantation Epiblast
131,2.3003893852233888,-0.1782924652099609,0.0,-2.377232869466146,Pluripotency,0,Pluripotency
132,3.0774935722351073,0.0,0.0,-1.2365301450093586,Pluripotency,0,Pluripotency
133,3.7432312965393066,-1.8137696385383606,0.0,-1.1514591375986736,Pluripotency,0,Pluripotency
134,5.061463737487793,-1.7829246520996094,-1.188616434733073,-1.188616434733073,Pluripotency,0,Pluripotency
